is_cancelled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_cancelled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_booking_changes,has_special_requests,has_previous_cancellations
0,53,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,333.48403023574485,2,0,False,False,False
0,37,2,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,222.9113542057889,0,0,False,False,False
0,15,2,1,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Group,73.18755436242942,0,0,True,False,False
0,41,2,3,0,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,128.66543212883926,0,0,True,False,False
0,14,0,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,138.0776176258195,0,2,False,True,False
0,23,1,1,2,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,259.55105957642684,0,0,True,False,False
0,37,4,12,1,0.0,0,0,0,0,D,D,1,No Deposit,0,Transient,114.21688531319715,0,1,True,True,False
0,35,16,5,2,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient,139.08951452508683,0,0,False,False,False
0,9,1,2,2,0.0,0,0,0,0,A,A,2,Non Refund,0,Transient-Party,142.62920119851995,0,2,True,True,False
0,42,3,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,143.1451370194343,0,0,False,False,False
0,27,1,2,2,0.0,0,0,0,15,A,A,0,No Deposit,0,Transient,354.66248158565446,0,0,False,False,False
0,53,0,2,2,0.0,0,0,0,0,D,A,4,No Deposit,0,Transient,63.8633757682213,0,0,True,False,False
0,23,0,0,2,0.0,0,0,0,0,G,A,2,No Deposit,0,Transient,48.07871801863959,0,1,True,True,False
0,5,1,4,1,0.0,0,0,0,0,A,A,0,No Deposit,19,Transient,111.8932773377028,0,0,False,False,False
0,18,1,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,188.9776482464239,0,1,True,True,False
0,12,1,5,2,0.0,0,0,0,0,A,E,0,Non Refund,0,Transient,232.4278718223332,0,2,False,True,False
0,15,1,1,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,99.62322489850644,0,2,False,True,False
0,53,0,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,118.11833170841108,0,1,True,True,False
0,10,2,2,2,0.0,0,0,14,0,D,A,0,No Deposit,0,Transient-Party,71.21169812022558,1,0,False,False,True
0,22,0,4,2,0.0,0,1,1,0,A,A,0,No Deposit,0,Transient,186.85469287369463,0,0,False,False,True
0,50,0,4,2,0.0,0,1,0,0,G,D,4,No Deposit,0,Transient,209.5859142824907,0,0,True,False,False
0,24,2,5,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,128.2080379891584,0,1,True,True,False
0,48,3,3,2,0.0,0,0,0,0,F,B,0,No Deposit,0,Transient,216.1327656527713,0,0,False,False,False
0,38,2,3,1,0.0,0,0,25,0,G,D,1,No Deposit,0,Transient,104.1296800980466,0,0,True,False,True
0,3,2,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,70.32656792970502,0,0,False,False,False
0,30,2,1,1,0.0,1,0,0,0,A,D,1,No Deposit,0,Transient-Party,82.15013962970251,0,2,True,True,False
0,25,1,3,1,3.0,0,0,0,0,A,B,0,No Deposit,0,Transient,95.92005177609512,0,0,False,False,False
0,57,0,0,2,1.0,0,0,0,0,A,D,0,No Deposit,0,Transient,289.4263766258885,1,0,False,False,False
0,8,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,77,Transient,103.94292006309897,0,2,True,True,False
0,8,1,3,1,0.0,0,0,0,1,A,A,0,No Deposit,0,Transient,344.03710676806713,1,0,False,False,False
0,47,4,3,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,272.9059045470442,0,0,True,False,False
0,30,2,5,2,2.0,0,0,0,0,A,E,0,No Deposit,0,Transient,57.269109357650976,0,0,False,False,False
0,54,0,2,2,0.0,0,0,0,0,E,A,1,No Deposit,6,Transient,208.22006821723105,0,0,True,False,False
0,22,0,4,1,0.0,0,1,0,0,B,A,1,No Deposit,0,Transient,60.69241196352987,0,0,True,False,False
0,8,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Group,77.35413180280922,0,0,True,False,False
0,29,0,1,1,0.0,2,0,0,0,A,D,0,No Deposit,0,Transient,141.65812339253546,0,1,False,True,False
0,8,1,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,186.47343646434268,0,0,False,False,False
0,34,0,5,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,210.2405994195188,0,1,True,True,False
0,44,2,3,2,0.0,0,0,0,0,A,A,0,No Deposit,58,Transient,373.1174368976746,0,0,False,False,False
0,58,1,14,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,291.1732415519517,1,0,True,False,False
0,25,1,1,2,0.0,0,0,0,0,A,F,1,No Deposit,0,Transient,107.60038132829366,0,0,True,False,False
0,57,0,3,3,0.0,0,0,0,0,A,B,6,No Deposit,0,Transient,78.09582028116091,1,1,True,True,False
0,17,9,2,1,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,64.0803911104087,0,0,False,False,False
0,39,0,5,2,0.0,0,1,0,5,A,A,1,No Deposit,0,Transient,120.14059056488152,1,2,True,True,False
0,34,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,111.04385860891276,0,1,False,True,False
0,11,1,4,3,0.0,0,1,0,0,A,I,0,Refundable,17,Transient,127.88119810259936,0,0,False,False,False
0,17,0,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,108.53411835073794,0,0,True,False,False
0,31,1,2,1,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient,111.79118475235168,0,0,False,False,False
0,45,3,1,3,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,110.695140418196,0,0,True,False,False
0,49,2,2,2,0.0,0,0,0,0,A,C,0,No Deposit,0,Transient,91.11550488812443,0,0,False,False,False
0,38,3,4,2,0.0,0,0,0,0,A,A,3,No Deposit,0,Transient,60.40380670504199,0,0,True,False,False
0,29,0,3,1,0.0,0,0,0,0,A,A,1,No Deposit,215,Transient,119.52468974217652,0,0,True,False,False
0,46,1,1,2,0.0,0,0,0,0,A,A,4,No Deposit,0,Transient,74.65931821373924,0,0,True,False,False
0,47,0,0,2,0.0,0,0,0,0,A,A,0,No Deposit,48,Transient-Party,145.70131335235854,0,0,False,False,False
0,36,0,8,2,0.0,1,0,0,8,A,D,0,No Deposit,0,Transient,99.18416083308487,0,0,False,False,False
0,1,0,8,1,0.0,0,0,1,0,A,E,0,No Deposit,0,Transient-Party,299.4517154598229,0,3,False,True,True
0,13,1,2,1,1.0,0,0,0,0,A,A,1,No Deposit,147,Transient,100.47466912361386,0,0,True,False,False
0,6,6,6,2,0.0,0,0,0,0,D,I,0,No Deposit,0,Transient-Party,60.75303543826281,0,0,False,False,False
0,40,0,5,2,0.0,0,0,0,0,A,D,5,No Deposit,185,Transient-Party,54.82683365891384,0,0,True,False,False
0,6,0,2,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,178.0377671701067,0,0,False,False,False
0,16,0,15,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,100.55882656534932,0,1,False,True,False
0,28,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,154.36586837651902,0,0,False,False,False
0,3,0,1,2,0.0,0,0,0,0,A,A,13,No Deposit,0,Transient,183.8721256878945,0,0,True,False,False
0,32,0,7,3,0.0,0,0,5,0,A,A,0,No Deposit,0,Transient-Party,185.48639897486825,0,0,False,False,True
0,23,1,5,3,1.0,0,0,0,0,A,C,0,No Deposit,0,Transient,91.16092170398775,0,4,False,True,False
0,30,3,5,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,150.92330751455322,0,0,False,False,False
0,4,0,21,1,2.0,0,0,0,0,F,A,0,No Deposit,0,Contract,147.83605445208016,0,3,False,True,False
0,11,2,3,2,0.0,0,0,0,0,A,A,0,Refundable,0,Transient,91.21042449159248,0,0,False,False,False
0,3,0,3,2,0.0,0,0,0,0,G,A,0,No Deposit,0,Transient,67.25802128441808,0,0,False,False,False
0,16,2,5,1,0.0,0,0,0,3,A,A,0,No Deposit,0,Transient,68.63544238195824,0,3,False,True,False
0,60,4,20,2,0.0,0,0,0,0,D,C,2,No Deposit,0,Transient,170.18026429381024,0,0,True,False,False
0,38,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.82786938845238,0,0,False,False,False
0,41,0,3,2,0.0,0,0,0,0,E,G,0,No Deposit,259,Transient,69.77415949051692,0,0,False,False,False
0,40,2,2,2,0.0,0,0,0,0,A,G,0,No Deposit,224,Transient,85.34082240557234,0,0,False,False,False
0,4,1,2,3,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,189.78849727365937,0,0,False,False,False
0,34,0,2,2,0.0,2,0,0,0,A,D,0,No Deposit,10,Transient-Party,221.4334367555792,0,0,False,False,False
0,42,0,2,2,0.0,0,0,0,0,B,A,0,No Deposit,0,Transient,147.09016885764467,0,2,False,True,False
0,6,0,1,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient-Party,113.3948019614876,0,0,False,False,False
0,5,0,10,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,173.19865373914308,0,0,False,False,False
0,44,1,1,2,0.0,0,1,0,0,H,A,0,No Deposit,0,Transient-Party,112.7194173001789,0,0,False,False,False
0,54,0,14,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,128.52974465794165,0,1,True,True,False
0,4,2,4,1,0.0,0,0,2,0,A,A,1,No Deposit,0,Transient,63.28473943781542,0,0,True,False,True
0,44,0,5,1,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient-Party,141.7175248295019,0,1,False,True,False
0,29,1,0,2,0.0,0,0,0,0,A,A,13,No Deposit,0,Transient,145.35000088624548,0,4,True,True,False
0,49,0,2,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Transient,188.74898185590064,0,0,True,False,False
0,4,4,1,2,0.0,0,0,0,0,A,A,1,No Deposit,98,Transient,118.58695330883538,0,0,True,False,False
0,47,1,2,2,0.0,0,0,0,0,F,A,1,No Deposit,48,Transient-Party,192.66732675707,2,0,True,False,False
0,15,2,1,1,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient,118.71647616138368,0,2,False,True,False
0,11,2,2,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient-Party,203.4116971474141,0,1,False,True,False
0,7,2,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,294.5186338319416,0,0,False,False,False
0,38,1,3,2,0.0,0,0,26,0,H,A,0,No Deposit,0,Transient,145.8768413984604,0,0,False,False,True
0,46,0,6,2,0.0,0,0,0,0,A,G,1,No Deposit,0,Transient,205.95218415284435,0,0,True,False,False
0,31,2,13,2,0.0,0,0,0,0,A,A,7,No Deposit,0,Transient,74.74421572205429,1,0,True,False,False
0,1,0,10,2,0.0,0,0,0,0,A,K,0,No Deposit,236,Transient,119.65889407569712,0,0,False,False,False
0,8,0,2,2,0.0,0,0,0,0,A,D,1,No Deposit,93,Transient,122.2903305146096,0,0,True,False,False
0,47,1,2,3,0.0,0,0,0,0,A,A,0,No Deposit,142,Transient,60.36553606202055,0,0,False,False,False
0,35,4,5,3,0.0,0,0,0,0,A,A,3,Non Refund,0,Transient,114.56325211519078,0,0,True,False,False
0,34,1,3,2,2.0,0,0,0,0,A,E,0,No Deposit,0,Transient,160.44734554157824,0,0,False,False,False
0,24,2,4,1,0.0,0,0,1,0,A,H,1,No Deposit,0,Transient,63.83077694564371,0,1,True,True,True
0,8,3,0,2,0.0,0,1,0,7,D,G,0,No Deposit,0,Transient,324.51639127418565,0,0,False,False,False
0,38,1,3,1,0.0,0,0,0,0,A,E,4,No Deposit,0,Transient,121.51219120951356,0,0,True,False,False
0,26,0,6,2,0.0,0,0,0,0,F,H,0,No Deposit,0,Contract,87.39891121737627,0,0,False,False,False
0,36,0,5,1,0.0,0,0,0,0,F,A,0,No Deposit,0,Transient,219.98969785620577,0,0,False,False,False
0,6,2,2,2,3.0,0,0,0,0,A,A,2,No Deposit,0,Transient,152.78268450460956,0,0,True,False,False
0,54,2,1,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,93.21796543627528,0,3,True,True,False
0,39,1,4,1,0.0,0,0,0,0,D,A,2,No Deposit,0,Transient-Party,69.53875313664946,0,0,True,False,False
0,38,2,1,2,1.0,0,1,0,0,A,A,0,No Deposit,0,Transient,75.41563051190401,0,2,False,True,False
0,34,0,3,2,0.0,0,0,0,0,A,A,0,Non Refund,91,Transient,242.92189765525376,0,1,False,True,False
0,29,2,3,1,0.0,0,1,0,0,H,A,0,No Deposit,0,Contract,80.28455632936833,0,0,False,False,False
0,35,0,2,0,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,103.49026510307694,0,1,False,True,False
0,41,0,2,2,2.0,0,0,0,0,A,A,0,No Deposit,0,Transient,79.05377469428323,1,0,False,False,False
0,39,0,9,2,3.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,159.71578833826038,0,1,False,True,False
0,19,0,16,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,69.37165013083784,0,0,False,False,False
0,11,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,115.877723055188,0,0,False,False,False
0,40,1,2,2,0.0,0,0,1,0,A,F,0,No Deposit,0,Transient,113.73083984943828,0,0,False,False,True
0,51,0,5,2,0.0,1,0,0,0,A,E,0,No Deposit,0,Group,42.45829066783298,0,1,False,True,False
0,49,1,5,1,0.0,0,0,2,0,A,A,1,No Deposit,0,Transient,136.71295070203658,0,0,True,False,True
0,56,0,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,84.38932840143607,0,0,True,False,False
0,6,1,4,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,46.16301822880811,0,0,False,False,False
0,40,2,2,2,0.0,0,0,0,0,A,A,0,No Deposit,109,Transient,117.41248218989004,0,1,False,True,False
0,13,0,5,0,0.0,1,0,0,25,A,G,0,No Deposit,101,Transient,152.31993759930515,0,2,False,True,False
0,56,0,4,0,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,289.40235407860774,0,1,False,True,False
0,51,2,19,2,0.0,0,0,0,0,A,C,2,No Deposit,0,Contract,151.36137291631388,0,0,True,False,False
0,39,2,3,2,0.0,0,0,5,0,A,A,0,No Deposit,0,Transient,160.09726355314018,0,0,False,False,True
0,42,1,1,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,206.21668667879575,0,0,False,False,False
0,5,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,65.16972891633213,0,0,False,False,False
0,28,2,5,2,0.0,0,0,0,0,D,F,0,No Deposit,0,Transient,69.94102975063419,0,0,False,False,False
0,51,2,2,3,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,120.89552094412016,0,4,True,True,False
0,36,0,3,1,0.0,0,0,26,0,A,B,0,No Deposit,0,Transient,160.50981242226726,0,1,False,True,True
0,27,0,0,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,107.44170635802983,1,3,False,True,False
0,42,2,2,3,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient-Party,118.14258685461364,1,0,True,False,False
0,30,0,2,2,0.0,0,1,0,0,B,B,1,No Deposit,0,Transient,107.06719418535656,0,0,True,False,False
0,51,0,5,3,0.0,0,0,0,0,A,A,0,No Deposit,68,Transient-Party,157.48132654094397,0,0,False,False,False
0,60,0,2,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,233.6866686590468,1,0,False,False,False
0,2,1,8,3,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,206.26006553718676,0,1,True,True,False
0,8,1,2,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,72.16927164535558,0,0,True,False,False
0,16,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,84.20076207536549,0,0,False,False,False
0,14,2,14,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,381.0298795387319,0,0,False,False,False
0,6,0,1,1,0.0,0,0,1,0,A,A,1,No Deposit,0,Transient,249.03826353223783,0,0,True,False,True
0,14,1,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,161.14156484941165,1,0,False,False,False
0,4,2,2,3,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,102.24141593348808,0,0,True,False,False
0,34,4,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Contract,134.43669230159156,0,0,False,False,False
0,42,1,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,73.89491566555647,0,0,False,False,False
0,52,2,1,3,0.0,0,0,0,4,E,A,4,No Deposit,0,Transient,198.418361552671,0,0,True,False,False
0,27,2,3,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,178.61547613277898,0,1,False,True,False
0,60,8,7,2,0.0,0,0,0,0,H,A,1,Non Refund,0,Transient,144.07351727992963,0,5,True,True,False
0,47,2,5,1,0.0,0,0,0,0,A,B,0,Refundable,0,Transient,98.5389627049392,0,1,False,True,False
0,5,2,3,3,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,67.99269240025534,0,0,False,False,False
0,4,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,80.40645426340902,0,0,False,False,False
0,11,0,2,1,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,167.22590389510043,1,0,False,False,False
0,60,0,2,2,0.0,0,0,0,0,A,A,4,No Deposit,15,Transient-Party,134.64975259040935,0,1,True,True,False
0,1,0,1,2,0.0,0,0,11,0,D,A,3,No Deposit,59,Transient,74.18169334660479,0,0,True,False,True
0,22,2,2,2,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient,53.3128888649638,0,0,False,False,False
0,37,0,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,92.7336918760962,0,0,False,False,False
0,21,1,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,262.2064757701021,0,0,True,False,False
0,60,1,0,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,109.2940698367509,0,0,False,False,False
0,59,0,2,2,0.0,0,0,0,0,A,I,0,No Deposit,0,Transient,98.97405939267756,0,0,False,False,False
0,20,2,1,2,0.0,0,0,0,0,A,A,8,No Deposit,0,Transient,109.58012928355528,0,0,True,False,False
0,27,0,3,2,0.0,0,0,1,0,G,A,2,No Deposit,0,Transient,68.3671155333994,0,0,True,False,True
0,8,2,5,1,0.0,0,0,0,0,E,A,3,No Deposit,0,Transient-Party,50.551767209577605,0,2,True,True,False
0,59,1,5,3,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,76.46402584628837,0,0,False,False,False
0,48,0,2,2,0.0,0,0,0,0,C,A,0,No Deposit,0,Transient,170.46339190098453,0,2,False,True,False
0,36,1,3,2,2.0,0,0,0,0,A,H,0,No Deposit,0,Transient,63.68686157436845,0,0,False,False,False
0,0,0,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,47.02892956143285,0,4,True,True,False
0,20,0,3,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient-Party,137.1665227537275,0,0,True,False,False
0,20,1,2,1,0.0,0,0,0,0,A,A,0,No Deposit,1,Transient,77.23730023530838,0,0,False,False,False
0,30,0,4,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,93.61791978578286,0,0,True,False,False
0,54,0,0,1,0.0,0,0,0,0,E,A,0,No Deposit,4,Transient,51.005094153839686,0,0,False,False,False
0,40,0,3,2,2.0,0,0,11,0,A,A,1,No Deposit,0,Transient,58.65576099763876,0,1,True,True,True
0,47,2,7,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,72.93197957593364,0,5,False,True,False
0,56,0,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,117.02664654574414,0,0,False,False,False
0,14,1,2,2,0.0,0,0,0,0,A,E,0,Non Refund,0,Transient,73.18386786774059,0,0,False,False,False
0,0,0,10,3,0.0,0,0,0,0,G,A,1,Non Refund,0,Transient,190.6477443884504,0,1,True,True,False
0,38,1,5,1,0.0,0,0,1,0,B,A,1,No Deposit,42,Transient,170.77465079927725,0,0,True,False,True
0,25,2,19,2,2.0,0,0,0,0,A,D,1,No Deposit,0,Transient,138.67945635891556,0,0,True,False,False
0,17,0,1,1,0.0,1,0,0,0,A,E,1,No Deposit,0,Transient,77.04527767343387,0,0,True,False,False
0,1,0,5,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,56.13971927058397,1,0,True,False,False
0,12,2,0,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,92.46049212159244,0,0,False,False,False
0,34,0,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,107.57789274510397,0,0,False,False,False
0,59,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.15757588368537,0,0,False,False,False
0,6,0,2,3,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,137.2495489465133,0,0,False,False,False
0,15,0,3,2,0.0,0,1,0,0,A,K,0,No Deposit,0,Transient,97.99617801128336,0,0,False,False,False
0,30,8,5,2,0.0,0,0,0,0,D,C,0,No Deposit,0,Transient,96.10867374590286,0,0,False,False,False
0,47,1,4,2,0.0,0,1,0,0,A,D,0,No Deposit,35,Transient-Party,108.4223081816156,0,0,False,False,False
0,57,6,9,2,2.0,0,0,0,0,A,A,2,No Deposit,0,Transient,105.63555587249348,0,2,True,True,False
0,44,0,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,107.7908916739301,1,0,False,False,False
0,12,16,5,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,69.61585168808662,0,0,False,False,False
0,17,0,2,3,0.0,0,0,0,0,F,F,1,No Deposit,0,Contract,113.53320299890208,1,1,True,True,False
0,36,0,5,2,0.0,0,1,0,0,A,A,0,No Deposit,10,Transient,200.8012487999227,0,0,False,False,False
0,37,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,121.15913785369334,0,1,True,True,False
0,51,0,4,1,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,84.6925641511055,0,0,False,False,False
0,46,0,11,2,0.0,0,0,0,0,A,D,0,Non Refund,0,Transient,89.4190699589507,0,0,False,False,False
0,5,2,1,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Transient,197.7834252781076,0,0,True,False,False
0,20,0,3,1,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,224.00755263304748,1,2,False,True,False
0,17,2,4,1,0.0,0,0,25,0,G,A,0,No Deposit,0,Transient,237.8823775582781,2,0,False,False,True
0,56,2,2,1,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient,277.269056539662,0,0,True,False,False
0,23,0,4,2,0.0,1,0,0,0,G,A,1,No Deposit,0,Contract,171.1759691133131,0,0,True,False,False
0,58,0,2,1,0.0,0,1,0,0,A,G,1,No Deposit,0,Transient,107.5634236623652,0,0,True,False,False
0,23,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,97.40408124431872,0,0,False,False,False
0,29,1,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,142.7363187266142,0,0,False,False,False
0,48,1,3,1,0.0,0,0,0,0,A,F,1,No Deposit,0,Transient,73.07049684007922,0,0,True,False,False
0,44,5,3,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,211.10979977492468,0,0,False,False,False
0,18,0,4,3,0.0,0,0,0,0,A,C,0,No Deposit,0,Transient,137.0348043770622,0,0,False,False,False
0,37,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,120.31565145961508,0,0,True,False,False
0,57,3,3,3,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,119.3381548504302,0,3,True,True,False
0,3,0,21,2,0.0,0,0,0,48,A,A,0,Non Refund,0,Transient-Party,68.48861394907873,0,0,False,False,False
0,47,0,3,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,57.17183971163533,0,0,True,False,False
0,24,0,2,2,0.0,0,0,0,0,E,D,0,No Deposit,0,Transient,157.8386289708892,0,0,False,False,False
0,8,0,3,0,2.0,0,0,0,0,B,G,0,Non Refund,0,Transient,106.0601684514595,1,2,False,True,False
0,39,16,3,2,0.0,0,0,0,0,F,A,0,No Deposit,0,Contract,72.9876789573492,0,0,False,False,False
0,57,0,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,69.5056507024461,0,0,True,False,False
0,0,1,3,1,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient-Party,156.7971441134411,0,0,False,False,False
0,6,2,3,3,1.0,0,0,0,0,A,A,0,No Deposit,0,Transient,83.95247143275627,0,0,False,False,False
0,46,4,5,2,1.0,0,0,0,0,A,A,0,No Deposit,0,Transient,232.64833183284972,0,0,False,False,False
0,12,1,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,123.47711021907512,0,0,True,False,False
0,37,1,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,229.6851645144494,0,0,False,False,False
0,10,1,2,1,0.0,0,1,0,0,C,A,1,No Deposit,0,Transient,239.1836232933589,0,0,True,False,False
0,8,1,3,2,0.0,0,0,0,0,D,D,0,No Deposit,0,Contract,74.57160836015063,0,0,False,False,False
0,1,0,0,0,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,70.9919475304325,0,0,True,False,False
0,58,2,4,1,1.0,0,0,2,0,A,D,0,Non Refund,0,Transient,250.39113377915817,0,1,False,True,True
0,18,1,1,1,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient,192.4425970168719,0,3,True,True,False
0,20,0,5,2,0.0,0,0,0,0,A,E,1,Non Refund,0,Transient,159.6981948956705,0,0,True,False,False
0,33,0,4,2,0.0,0,0,0,0,D,F,1,No Deposit,0,Transient,67.47715281283352,0,0,True,False,False
0,22,0,2,1,0.0,0,1,0,0,A,C,0,No Deposit,0,Transient,56.24451781502962,0,0,False,False,False
0,15,0,4,2,0.0,0,0,0,0,A,A,7,Non Refund,0,Transient,130.0533240164333,0,2,True,True,False
0,22,0,0,2,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,102.1000075871046,0,1,True,True,False
0,21,1,4,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,118.8438006062508,0,0,False,False,False
0,39,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,91.9474540591668,0,4,False,True,False
0,30,3,3,2,0.0,1,0,3,0,A,A,0,No Deposit,0,Transient,85.91231076357049,0,0,False,False,True
0,14,2,6,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,83.047582020195,0,0,True,False,False
0,28,2,2,2,0.0,0,0,0,29,B,A,1,No Deposit,0,Contract,80.62891048711097,0,0,True,False,False
0,18,0,8,1,0.0,0,0,0,21,A,A,0,Non Refund,0,Transient-Party,201.4394302875106,2,0,False,False,False
0,8,4,2,1,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,115.33071976551622,0,2,False,True,False
0,19,2,1,2,0.0,0,0,0,0,A,D,1,No Deposit,15,Transient,109.53316499214094,0,0,True,False,False
0,17,1,3,2,0.0,0,0,0,0,H,A,0,No Deposit,0,Transient,169.98631252915396,1,0,False,False,False
0,39,2,1,2,0.0,0,0,0,0,B,A,0,No Deposit,0,Transient,115.85836579370824,0,0,False,False,False
0,47,0,3,2,1.0,0,0,0,0,H,B,0,Non Refund,0,Transient,107.77650196826836,2,1,False,True,False
